SecurityId,AssetName,ExchangeType,SchemaName
PEL,Piramal Enterprises Limited,NSE,ExchangeList
PENIND,Pennar Industries Limited,NSE,ExchangeList
PENINLAND,Peninsula Land Limited,NSE,ExchangeList
PERSISTENT,Persistent Systems Limited,NSE,ExchangeList
PETRONET,Petronet LNG Limited,NSE,ExchangeList
PFC,Power Finance Corporation Limited,NSE,ExchangeList
PFIZER,Pfizer Limited,NSE,ExchangeList
PFOCUS,Prime Focus Limited,NSE,ExchangeList
PFS,PTC India Financial Services Limited,NSE,ExchangeList
PGEL,PG Electroplast Limited,NSE,ExchangeList
PGHH,Procter & Gamble Hygiene and Health Care Limited,NSE,ExchangeList
PGHL,Procter & Gamble Health Limited,NSE,ExchangeList
PGIL,Pearl Global Industries Limited,NSE,ExchangeList
PHOENIXLTD,The Phoenix Mills Limited,NSE,ExchangeList
PIDILITIND,Pidilite Industries Limited,NSE,ExchangeList
PIGL,Power & Instrumentation (Gujarat) Limited,NSE,ExchangeList
PIIND,PI Industries Limited,NSE,ExchangeList
PILANIINVS,Pilani Investment and Industries Corporation Limited,NSE,ExchangeList
PILITA,PIL ITALICA LIFESTYLE LIMITED,NSE,ExchangeList
PIONEEREMB,Pioneer Embroideries Limited,NSE,ExchangeList
PITTIENG,Pitti Engineering Limited,NSE,ExchangeList
PIXTRANS,Pix Transmissions Limited,NSE,ExchangeList
PKTEA,The Peria Karamalai Tea & Produce Company Limited,NSE,ExchangeList
PLASTIBLEN,Plastiblends India Limited,NSE,ExchangeList
PLATIND,Platinum Industries Limited,NSE,ExchangeList
PLAZACABLE,Plaza Wires Limited,NSE,ExchangeList
PNB,Punjab National Bank,NSE,ExchangeList
PNBGILTS,PNB Gilts Limited,NSE,ExchangeList
PNBHOUSING,PNB Housing Finance Limited,NSE,ExchangeList
PNC,Pritish Nandy Communications Limited,NSE,ExchangeList
PNCINFRA,PNC Infratech Limited,NSE,ExchangeList
POCL,Pondy Oxides & Chemicals Limited,NSE,ExchangeList
PODDARHOUS,Poddar Housing and Development Limited,NSE,ExchangeList
PODDARMENT,Poddar Pigments Limited,NSE,ExchangeList
POKARNA,Pokarna Limited,NSE,ExchangeList
POLICYBZR,PB Fintech Limited,NSE,ExchangeList
POLYCAB,Polycab India Limited,NSE,ExchangeList
POLYMED,Poly Medicure Limited,NSE,ExchangeList
POLYPLEX,Polyplex Corporation Limited,NSE,ExchangeList
PONNIERODE,Ponni Sugars (Erode) Limited,NSE,ExchangeList
POONAWALLA,Poonawalla Fincorp Limited,NSE,ExchangeList
POWERGRID,Power Grid Corporation of India Limited,NSE,ExchangeList
POWERINDIA,Hitachi Energy India Limited,NSE,ExchangeList
POWERMECH,Power Mech Projects Limited,NSE,ExchangeList
PPAP,PPAP Automotive Limited,NSE,ExchangeList
PPL,Prakash Pipes Limited,NSE,ExchangeList
PPLPHARMA,Piramal Pharma Limited,NSE,ExchangeList
PRAENG,Prajay Engineers Syndicate Limited,NSE,ExchangeList
PRAJIND,Praj Industries Limited,NSE,ExchangeList
PRAKASH,Prakash Industries Limited,NSE,ExchangeList
PRAKASHSTL,Prakash Steelage Limited,NSE,ExchangeList
PRAXIS,Praxis Home Retail Limited,NSE,ExchangeList
PRECAM,Precision Camshafts Limited,NSE,ExchangeList
PRECOT,Precot Limited,NSE,ExchangeList
PRECWIRE,Precision Wires India Limited,NSE,ExchangeList
PREMEXPLN,Premier Explosives Limited,NSE,ExchangeList
PREMIERPOL,Premier Polyfilm Limited,NSE,ExchangeList
PRESTIGE,Prestige Estates Projects Limited,NSE,ExchangeList
PRICOLLTD,Pricol Limited,NSE,ExchangeList
PRIMESECU,Prime Securities Limited,NSE,ExchangeList
PRINCEPIPE,Prince Pipes And Fittings Limited,NSE,ExchangeList
PRITI,Priti International Limited,NSE,ExchangeList
PRITIKAUTO,Pritika Auto Industries Limited,NSE,ExchangeList
PRIVISCL,Privi Speciality Chemicals Limited,NSE,ExchangeList
PROZONER,Prozone Realty Limited,NSE,ExchangeList
PRSMJOHNSN,Prism Johnson Limited,NSE,ExchangeList
PRUDENT,Prudent Corporate Advisory Services Limited,NSE,ExchangeList
PRUDMOULI,Prudential Sugar Corporation Limited,NSE,ExchangeList
PSB,Punjab & Sind Bank,NSE,ExchangeList
PSPPROJECT,PSP Projects Limited,NSE,ExchangeList
PTC,PTC India Limited,NSE,ExchangeList
PTCIL,PTC Industries Limited,NSE,ExchangeList
PTL,PTL Enterprises Limited,NSE,ExchangeList
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,NSE,ExchangeList
PURVA,Puravankara Limited,NSE,ExchangeList
PVP,PVP Ventures Limited,NSE,ExchangeList
PVRINOX,PVR INOX Limited,NSE,ExchangeList
PVSL,Popular Vehicles and Services Limited,NSE,ExchangeList
PYRAMID,Pyramid Technoplast Limited,NSE,ExchangeList
QUESS,Quess Corp Limited,NSE,ExchangeList
QUICKHEAL,Quick Heal Technologies Limited,NSE,ExchangeList
RACE,Race Eco Chain Limited,NSE,ExchangeList
RADAAN,Radaan Mediaworks India Limited,NSE,ExchangeList
RADHIKAJWE,Radhika Jeweltech Limited,NSE,ExchangeList
RADIANTCMS,Radiant Cash Management Services Limited,NSE,ExchangeList
RADICO,Radico Khaitan Limited,NSE,ExchangeList
RADIOCITY,Music Broadcast Limited,NSE,ExchangeList
RAILTEL,Railtel Corporation Of India Limited,NSE,ExchangeList
RAIN,Rain Industries Limited,NSE,ExchangeList
RAINBOW,Rainbow Childrens Medicare Limited,NSE,ExchangeList
RAJESHEXPO,Rajesh Exports Limited,NSE,ExchangeList
RAJMET,Rajnandini Metal Limited,NSE,ExchangeList
RAJRATAN,Rajratan Global Wire Limited,NSE,ExchangeList
RAJRILTD,Raj Rayon Industries Limited,NSE,ExchangeList
RAJSREESUG,Rajshree Sugars & Chemicals Limited,NSE,ExchangeList
RAJTV,Raj Television Network Limited,NSE,ExchangeList
RALLIS,Rallis India Limited,NSE,ExchangeList
RAMANEWS,Shree Rama Newsprint Limited,NSE,ExchangeList
RAMAPHO,Rama Phosphates Limited,NSE,ExchangeList
RAMASTEEL,Rama Steel Tubes Limited,NSE,ExchangeList
RAMCOCEM,The Ramco Cements Limited,NSE,ExchangeList
RAMCOIND,Ramco Industries Limited,NSE,ExchangeList
RAMCOSYS,Ramco Systems Limited,NSE,ExchangeList
RAMKY,Ramky Infrastructure Limited,NSE,ExchangeList
RAMRAT,Ram Ratna Wires Limited,NSE,ExchangeList
RANASUG,Rana Sugars Limited,NSE,ExchangeList
RANEENGINE,Rane Engine Valve Limited,NSE,ExchangeList
RANEHOLDIN,Rane Holdings Limited,NSE,ExchangeList
RATEGAIN,Rategain Travel Technologies Limited,NSE,ExchangeList
RATNAMANI,Ratnamani Metals & Tubes Limited,NSE,ExchangeList
RATNAVEER,Ratnaveer Precision Engineering Limited,NSE,ExchangeList
RAYMOND,Raymond Limited,NSE,ExchangeList
RBA,Restaurant Brands Asia Limited,NSE,ExchangeList
RBL,Rane Brake Lining Limited,NSE,ExchangeList
RBLBANK,RBL Bank Limited,NSE,ExchangeList
RBZJEWEL,RBZ Jewellers Limited,NSE,ExchangeList
RCF,Rashtriya Chemicals and Fertilizers Limited,NSE,ExchangeList
RCOM,Reliance Communications Limited,NSE,ExchangeList
RECLTD,REC Limited,NSE,ExchangeList
REDINGTON,Redington Limited,NSE,ExchangeList
REDTAPE,Redtape Limited,NSE,ExchangeList
REFEX,Refex Industries Limited,NSE,ExchangeList
REGENCERAM,Regency Ceramics Limited,NSE,ExchangeList
RELAXO,Relaxo Footwears Limited,NSE,ExchangeList
RELCHEMQ,Reliance Chemotex Industries Limited,NSE,ExchangeList
RELIANCE,Reliance Industries Limited,NSE,ExchangeList
RELIGARE,Religare Enterprises Limited,NSE,ExchangeList
RELINFRA,Reliance Infrastructure Limited,NSE,ExchangeList
REMSONSIND,Remsons Industries Limited,NSE,ExchangeList
RENUKA,Shree Renuka Sugars Limited,NSE,ExchangeList
REPCOHOME,Repco Home Finance Limited,NSE,ExchangeList
REPL,Rudrabhishek Enterprises Limited,NSE,ExchangeList
REPRO,Repro India Limited,NSE,ExchangeList
RESPONIND,Responsive Industries Limited,NSE,ExchangeList
RGL,Renaissance Global Limited,NSE,ExchangeList
RHFL,Reliance Home Finance Limited,NSE,ExchangeList
RHIM,RHI MAGNESITA INDIA LIMITED,NSE,ExchangeList
RHL,Robust Hotels Limited,NSE,ExchangeList
RICOAUTO,Rico Auto Industries Limited,NSE,ExchangeList
RIIL,Reliance Industrial Infrastructure Limited,NSE,ExchangeList
RISHABH,Rishabh Instruments Limited,NSE,ExchangeList
RITCO,Ritco Logistics Limited,NSE,ExchangeList
RITES,RITES Limited,NSE,ExchangeList
RKDL,Ravi Kumar Distilleries Limited,NSE,ExchangeList
RKEC,RKEC Projects Limited,NSE,ExchangeList
RKFORGE,Ramkrishna Forgings Limited,NSE,ExchangeList
RKSWAMY,R K Swamy Limited,NSE,ExchangeList
RML,Rane (Madras) Limited,NSE,ExchangeList
ROHLTD,Royal Orchid Hotels Limited,NSE,ExchangeList
ROLEXRINGS,Rolex Rings Limited,NSE,ExchangeList
ROLLT,Rollatainers Limited,NSE,ExchangeList
ROML,Raj Oil Mills Limited,NSE,ExchangeList
ROSSARI,Rossari Biotech Limited,NSE,ExchangeList
ROSSELLIND,Rossell India Limited,NSE,ExchangeList
ROTO,Roto Pumps Limited,NSE,ExchangeList
ROUTE,ROUTE MOBILE LIMITED,NSE,ExchangeList
RPGLIFE,RPG Life Sciences Limited,NSE,ExchangeList
RPOWER,Reliance Power Limited,NSE,ExchangeList
RPPINFRA,R.P.P. Infra Projects Limited,NSE,ExchangeList
RPPL,Rajshree Polypack Limited,NSE,ExchangeList
RPSGVENT,RPSG VENTURES LIMITED,NSE,ExchangeList
RPTECH,Rashi Peripherals Limited,NSE,ExchangeList
RRKABEL,R R Kabel Limited,NSE,ExchangeList
RSSOFTWARE,R. S. Software (India) Limited,NSE,ExchangeList
RSWM,RSWM Limited,NSE,ExchangeList
RSYSTEMS,R Systems International Limited,NSE,ExchangeList
RTNINDIA,RattanIndia Enterprises Limited,NSE,ExchangeList
RTNPOWER,RattanIndia Power Limited,NSE,ExchangeList
RUBYMILLS,The Ruby Mills Limited,NSE,ExchangeList
RUCHINFRA,Ruchi Infrastructure Limited,NSE,ExchangeList
RUCHIRA,Ruchira Papers Limited,NSE,ExchangeList
RUPA,Rupa & Company Limited,NSE,ExchangeList
RUSHIL,Rushil Decor Limited,NSE,ExchangeList
RUSTOMJEE,Keystone Realtors Limited,NSE,ExchangeList
RVHL,Ravinder Heights Limited,NSE,ExchangeList
RVNL,Rail Vikas Nigam Limited,NSE,ExchangeList
S&SPOWER,S&S Power Switchgears Limited,NSE,ExchangeList
SABEVENTS,Sab Events & Governance Now Media Limited,NSE,ExchangeList
SABTNL,Sri Adhikari Brothers Television Network Limited,NSE,ExchangeList
SADBHAV,Sadbhav Engineering Limited,NSE,ExchangeList
SADBHIN,Sadbhav Infrastructure Project Limited,NSE,ExchangeList
SADHNANIQ,Sadhana Nitrochem Limited,NSE,ExchangeList
SAFARI,Safari Industries (India) Limited,NSE,ExchangeList
SAGARDEEP,Sagardeep Alloys Limited,NSE,ExchangeList
SAGCEM,Sagar Cements Limited,NSE,ExchangeList
SAH,Sah Polymers Limited,NSE,ExchangeList
SAHYADRI,Sahyadri Industries Limited,NSE,ExchangeList
SAIL,Steel Authority of India Limited,NSE,ExchangeList
SAKAR,Sakar Healthcare Limited,NSE,ExchangeList
SAKHTISUG,Sakthi Sugars Limited,NSE,ExchangeList
SAKSOFT,Saksoft Limited,NSE,ExchangeList
SAKUMA,Sakuma Exports Limited,NSE,ExchangeList
SALASAR,Salasar Techno Engineering Limited,NSE,ExchangeList
SALONA,Salona Cotspin Limited,NSE,ExchangeList
SALSTEEL,S.A.L. Steel Limited,NSE,ExchangeList
SALZERELEC,Salzer Electronics Limited,NSE,ExchangeList
SAMBHAAV,Sambhaav Media Limited,NSE,ExchangeList
SAMHI,Samhi Hotels Limited,NSE,ExchangeList
SAMPANN,Sampann Utpadan India Limited,NSE,ExchangeList
SANDESH,The Sandesh Limited,NSE,ExchangeList
SANDHAR,Sandhar Technologies Limited,NSE,ExchangeList
SANDUMA,Sandur Manganese & Iron Ores Limited,NSE,ExchangeList
SANGAMIND,Sangam (India) Limited,NSE,ExchangeList
SANGHIIND,Sanghi Industries Limited,NSE,ExchangeList
SANGHVIMOV,Sanghvi Movers Limited,NSE,ExchangeList
SANGINITA,Sanginita Chemicals Limited,NSE,ExchangeList
SANOFI,Sanofi India Limited,NSE,ExchangeList
SANSERA,Sansera Engineering Limited,NSE,ExchangeList
SAPPHIRE,Sapphire Foods India Limited,NSE,ExchangeList
SARDAEN,Sarda Energy & Minerals Limited,NSE,ExchangeList
SAREGAMA,Saregama India Limited,NSE,ExchangeList
SARLAPOLY,Sarla Performance Fibers Limited,NSE,ExchangeList
SARVESHWAR,Sarveshwar Foods Limited,NSE,ExchangeList
SASKEN,Sasken Technologies Limited,NSE,ExchangeList
SASTASUNDR,Sastasundar Ventures Limited,NSE,ExchangeList
SATIA,Satia Industries Limited,NSE,ExchangeList
SATIN,Satin Creditcare Network Limited,NSE,ExchangeList
SATINDLTD,Sat Industries Limited,NSE,ExchangeList
SAURASHCEM,Saurashtra Cement Limited,NSE,ExchangeList
SBC,SBC Exports Limited,NSE,ExchangeList
SBCL,Shivalik Bimetal Controls Limited,NSE,ExchangeList
SBFC,SBFC Finance Limited,NSE,ExchangeList
SBGLP,Suratwwala Business Group Limited,NSE,ExchangeList
SBICARD,SBI Cards and Payment Services Limited,NSE,ExchangeList
SBILIFE,SBI Life Insurance Company Limited,NSE,ExchangeList
SBIN,State Bank of India,NSE,ExchangeList
SCHAEFFLER,Schaeffler India Limited,NSE,ExchangeList
SCHAND,S Chand And Company Limited,NSE,ExchangeList
SCHNEIDER,Schneider Electric Infrastructure Limited,NSE,ExchangeList
SCI,Shipping Corporation Of India Limited,NSE,ExchangeList
SCILAL,Shipping Corporation of India Land and Assets Limited,NSE,ExchangeList
SCPL,Sheetal Cool Products Limited,NSE,ExchangeList
SDBL,Som Distilleries & Breweries Limited,NSE,ExchangeList
SEAMECLTD,Seamec Limited,NSE,ExchangeList
SECMARK,SecMark Consultancy Limited,NSE,ExchangeList
SECURCRED,SecUR Credentials Limited,NSE,ExchangeList
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,NSE,ExchangeList
SEJALLTD,Sejal Glass Limited,NSE,ExchangeList
SELAN,Selan Exploration Technology Limited,NSE,ExchangeList
SELMC,SEL Manufacturing Company Limited,NSE,ExchangeList
SEMAC,SEMAC CONSULTANTS LIMITED,NSE,ExchangeList
SENCO,Senco Gold Limited,NSE,ExchangeList
SEPC,SEPC Limited,NSE,ExchangeList
SEQUENT,Sequent Scientific Limited,NSE,ExchangeList
SERVOTECH,Servotech Power Systems Limited,NSE,ExchangeList
SESHAPAPER,Seshasayee Paper and Boards Limited,NSE,ExchangeList
SETCO,Setco Automotive Limited,NSE,ExchangeList
SEYAIND,Seya Industries Limited,NSE,ExchangeList
SFL,Sheela Foam Limited,NSE,ExchangeList
SGIL,Synergy Green Industries Limited,NSE,ExchangeList
SGL,STL Global Limited,NSE,ExchangeList
SHAH,Shah Metacorp Limited,NSE,ExchangeList
SHAHALLOYS,Shah Alloys Limited,NSE,ExchangeList
SHAILY,Shaily Engineering Plastics Limited,NSE,ExchangeList
SHAKTIPUMP,Shakti Pumps (India) Limited,NSE,ExchangeList
SHALBY,Shalby Limited,NSE,ExchangeList
SHALPAINTS,Shalimar Paints Limited,NSE,ExchangeList
SHANKARA,Shankara Building Products Limited,NSE,ExchangeList
SHANTI,Shanti Overseas (India) Limited,NSE,ExchangeList
SHANTIGEAR,Shanthi Gears Limited,NSE,ExchangeList
SHARDACROP,Sharda Cropchem Limited,NSE,ExchangeList
SHARDAMOTR,Sharda Motor Industries Limited,NSE,ExchangeList
SHAREINDIA,Share India Securities Limited,NSE,ExchangeList
SHEMAROO,Shemaroo Entertainment Limited,NSE,ExchangeList
SHILPAMED,Shilpa Medicare Limited,NSE,ExchangeList
SHIVALIK,Shivalik Rasayan Limited,NSE,ExchangeList
SHIVAMAUTO,Shivam Autotech Limited,NSE,ExchangeList
SHIVAMILLS,Shiva Mills Limited,NSE,ExchangeList
SHIVATEX,Shiva Texyarn Limited,NSE,ExchangeList
SHK,S H Kelkar and Company Limited,NSE,ExchangeList
SHOPERSTOP,Shoppers Stop Limited,NSE,ExchangeList
SHRADHA,Shradha Infraprojects Limited,NSE,ExchangeList
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,NSE,ExchangeList
SHREECEM,SHREE CEMENT LIMITED,NSE,ExchangeList
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,NSE,ExchangeList
SHREERAMA,Shree Rama Multi-Tech Limited,NSE,ExchangeList
SHRENIK,Shrenik Limited,NSE,ExchangeList
SHREYANIND,Shreyans Industries Limited,NSE,ExchangeList
SHREYAS,Shreyas Shipping & Logistics Limited,NSE,ExchangeList
SHRIPISTON,Shriram Pistons & Rings Limited,NSE,ExchangeList
SHRIRAMFIN,Shriram Finance Limited,NSE,ExchangeList
SHRIRAMPPS,Shriram Properties Limited,NSE,ExchangeList
SHYAMCENT,Shyam Century Ferrous Limited,NSE,ExchangeList
SHYAMMETL,Shyam Metalics and Energy Limited,NSE,ExchangeList
SHYAMTEL,Shyam Telecom Limited,NSE,ExchangeList
SICALLOG,Sical Logistics Limited,NSE,ExchangeList
SIEMENS,Siemens Limited,NSE,ExchangeList
SIGACHI,Sigachi Industries Limited,NSE,ExchangeList
SIGIND,Signet Industries Limited,NSE,ExchangeList
SIGMA,Sigma Solve Limited,NSE,ExchangeList
SIGNATURE,Signatureglobal (India) Limited,NSE,ExchangeList
SIGNPOST,Signpost India Limited,NSE,ExchangeList
SIKKO,Sikko Industries Limited,NSE,ExchangeList
SIL,Standard Industries Limited,NSE,ExchangeList
SILGO,Silgo Retail Limited,NSE,ExchangeList
SILINV,SIL Investments Limited,NSE,ExchangeList
SILLYMONKS,Silly Monks Entertainment Limited,NSE,ExchangeList
SILVERTUC,Silver Touch Technologies Limited,NSE,ExchangeList
SIMBHALS,Simbhaoli Sugars Limited,NSE,ExchangeList
SIMPLEXINF,Simplex Infrastructures Limited,NSE,ExchangeList
SINCLAIR,Sinclairs Hotels Limited,NSE,ExchangeList
SINDHUTRAD,Sindhu Trade Links Limited,NSE,ExchangeList
SINTERCOM,Sintercom India Limited,NSE,ExchangeList
SIRCA,Sirca Paints India Limited,NSE,ExchangeList
SIS,SIS LIMITED,NSE,ExchangeList
SIYSIL,Siyaram Silk Mills Limited,NSE,ExchangeList
SJS,S.J.S. Enterprises Limited,NSE,ExchangeList
SJVN,SJVN Limited,NSE,ExchangeList
SKFINDIA,SKF India Limited,NSE,ExchangeList
SKIPPER,Skipper Limited,NSE,ExchangeList
SKMEGGPROD,SKM Egg Products Export (India) Limited,NSE,ExchangeList
SKYGOLD,Sky Gold Limited,NSE,ExchangeList
SMARTLINK,Smartlink Holdings Limited,NSE,ExchangeList
SMCGLOBAL,SMC Global Securities Limited,NSE,ExchangeList
SMLISUZU,SML Isuzu Limited,NSE,ExchangeList
SMLT,Sarthak Metals Limited,NSE,ExchangeList
SMSLIFE,SMS Lifesciences India Limited,NSE,ExchangeList
SMSPHARMA,SMS Pharmaceuticals Limited,NSE,ExchangeList
SNOWMAN,Snowman Logistics Limited,NSE,ExchangeList
SOBHA,Sobha Limited,NSE,ExchangeList
SOFTTECH,Softtech Engineers Limited,NSE,ExchangeList
SOLARA,Solara Active Pharma Sciences Limited,NSE,ExchangeList
SOLARINDS,Solar Industries India Limited,NSE,ExchangeList
SOMANYCERA,Somany Ceramics Limited,NSE,ExchangeList
SOMATEX,Soma Textiles & Industries Limited,NSE,ExchangeList
SOMICONVEY,Somi Conveyor Beltings Limited,NSE,ExchangeList
SONACOMS,Sona BLW Precision Forgings Limited,NSE,ExchangeList
SONAMLTD,SONAM LIMITED,NSE,ExchangeList
SONATSOFTW,Sonata Software Limited,NSE,ExchangeList
SOTL,Savita Oil Technologies Limited,NSE,ExchangeList
SOUTHBANK,The South Indian Bank Limited,NSE,ExchangeList
SOUTHWEST,South West Pinnacle Exploration Limited,NSE,ExchangeList
SPAL,S. P. Apparels Limited,NSE,ExchangeList
SPANDANA,Spandana Sphoorty Financial Limited,NSE,ExchangeList
SPARC,Sun Pharma Advanced Research Company Limited,NSE,ExchangeList
SPCENET,Spacenet Enterprises India Limited,NSE,ExchangeList
SPECIALITY,Speciality Restaurants Limited,NSE,ExchangeList
SPENCERS,Spencer's Retail Limited,NSE,ExchangeList
SPIC,Southern Petrochemicals Industries Corporation  Limited,NSE,ExchangeList
SPLIL,SPL Industries Limited,NSE,ExchangeList
SPLPETRO,Supreme Petrochem Limited,NSE,ExchangeList
SPMLINFRA,SPML Infra Limited,NSE,ExchangeList
SPORTKING,Sportking India Limited,NSE,ExchangeList
SPYL,Shekhawati Poly-Yarn Limited,NSE,ExchangeList
SREEL,Sreeleathers Limited,NSE,ExchangeList
SRF,SRF Limited,NSE,ExchangeList
SRGHFL,SRG Housing Finance Limited,NSE,ExchangeList
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,NSE,ExchangeList
SRM,SRM Contractors Limited,NSE,ExchangeList
SRPL,Shree Ram Proteins Limited,NSE,ExchangeList
SSWL,Steel Strips Wheels Limited,NSE,ExchangeList
STAR,Strides Pharma Science Limited,NSE,ExchangeList
STARCEMENT,Star Cement Limited,NSE,ExchangeList
STARHEALTH,Star Health and Allied Insurance Company Limited,NSE,ExchangeList
STARPAPER,Star Paper Mills Limited,NSE,ExchangeList
STARTECK,Starteck Finance Limited,NSE,ExchangeList
STCINDIA,The State Trading Corporation of India Limited,NSE,ExchangeList
STEELCAS,Steelcast Limited,NSE,ExchangeList
STEELCITY,Steel City Securities Limited,NSE,ExchangeList
STEELXIND,STEEL EXCHANGE INDIA LIMITED,NSE,ExchangeList
STEL,Stel Holdings Limited,NSE,ExchangeList
STERTOOLS,Sterling Tools Limited,NSE,ExchangeList
STLTECH,Sterlite Technologies Limited,NSE,ExchangeList
STOVEKRAFT,Stove Kraft Limited,NSE,ExchangeList
STYLAMIND,Stylam Industries Limited,NSE,ExchangeList
STYRENIX,Styrenix Performance Materials Limited,NSE,ExchangeList
SUBEXLTD,Subex Limited,NSE,ExchangeList
SUBROS,Subros Limited,NSE,ExchangeList
SUDARSCHEM,Sudarshan Chemical Industries Limited,NSE,ExchangeList
SUKHJITS,Sukhjit Starch & Chemicals Limited,NSE,ExchangeList
SULA,Sula Vineyards Limited,NSE,ExchangeList
SUMICHEM,Sumitomo Chemical India Limited,NSE,ExchangeList
SUMIT,Sumit Woods Limited,NSE,ExchangeList
SUMMITSEC,Summit Securities Limited,NSE,ExchangeList
SUNCLAY,Sundaram Clayton Limited,NSE,ExchangeList
SUNDARAM,Sundaram Multi Pap Limited,NSE,ExchangeList
SUNDARMFIN,Sundaram Finance Limited,NSE,ExchangeList
SUNDARMHLD,Sundaram Finance Holdings Limited,NSE,ExchangeList
SUNDRMBRAK,Sundaram Brake Linings Limited,NSE,ExchangeList
SUNDRMFAST,Sundram Fasteners Limited,NSE,ExchangeList
SUNFLAG,Sunflag Iron And Steel Company Limited,NSE,ExchangeList
SUNPHARMA,Sun Pharmaceutical Industries Limited,NSE,ExchangeList
SUNTECK,Sunteck Realty Limited,NSE,ExchangeList
SUNTV,Sun TV Network Limited,NSE,ExchangeList
SUPERHOUSE,Superhouse Limited,NSE,ExchangeList
SUPERSPIN,Super Spinning Mills Limited,NSE,ExchangeList
SUPRAJIT,Suprajit Engineering Limited,NSE,ExchangeList
SUPREMEENG,Supreme Engineering Limited,NSE,ExchangeList
SUPREMEIND,Supreme Industries Limited,NSE,ExchangeList
SUPREMEINF,Supreme Infrastructure India Limited,NSE,ExchangeList
SUPRIYA,Supriya Lifescience Limited,NSE,ExchangeList
SURAJEST,Suraj Estate Developers Limited,NSE,ExchangeList
SURANASOL,Surana Solar Limited,NSE,ExchangeList
SURANAT&P,Surana Telecom and Power Limited,NSE,ExchangeList
SURYALAXMI,Suryalakshmi Cotton Mills Limited,NSE,ExchangeList
SURYAROSNI,Surya Roshni Limited,NSE,ExchangeList
SURYODAY,Suryoday Small Finance Bank Limited,NSE,ExchangeList
SUTLEJTEX,Sutlej Textiles and Industries Limited,NSE,ExchangeList
SUULD,Suumaya Industries Limited,NSE,ExchangeList
SUVEN,Suven Life Sciences Limited,NSE,ExchangeList
SUVENPHAR,Suven Pharmaceuticals Limited,NSE,ExchangeList
SUVIDHAA,Suvidhaa Infoserve Limited,NSE,ExchangeList
SUZLON,Suzlon Energy Limited,NSE,ExchangeList
SVLL,Shree Vasu Logistics Limited,NSE,ExchangeList
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,NSE,ExchangeList
SWANENERGY,Swan Energy Limited,NSE,ExchangeList
SWARAJENG,Swaraj Engines Limited,NSE,ExchangeList
SWELECTES,Swelect Energy Systems Limited,NSE,ExchangeList
SWSOLAR,Sterling and Wilson Renewable Energy Limited,NSE,ExchangeList
SYMPHONY,Symphony Limited,NSE,ExchangeList
SYNCOMF,Syncom Formulations (India) Limited,NSE,ExchangeList
SYNGENE,Syngene International Limited,NSE,ExchangeList
